,20_day_sma,close,ewma_12,ewma_26,high,low,obv_10,open,rsi_14,volume,Open-Close,High-Low
169,-0.5319876588466969,-0.7045365594795551,-0.5772190565953931,-0.5268882173528832,-0.7473158735041427,-0.7646347722108243,-0.258665547031611,-0.7263347714708902,0.5748336115181105,1.305790524352943,-0.34949900744845386,0.2694649137542865
170,-0.5319627780003956,-0.6664325786336707,-0.5905661688650031,-0.536849406528931,-0.680995378304273,-0.7531797060858467,-0.24566531386894197,-0.7767375035198372,0.6951284919669755,1.0005815834450003,-1.6943172756792764,1.2508264730076877
171,-0.5282057702089318,-0.6473805882107282,-0.5988442741230955,-0.5445662860108261,-0.6640440577028136,-0.6806309539609869,0.45418236092854447,-0.6878194762259398,1.0085425078449595,0.6930136983503633,-0.6314770314323386,0.26078782645853205
172,-0.5306938548390397,-0.6221367009003296,-0.6018531479369496,-0.5497155071629587,-0.6464264864320102,-0.6474589916407382,-0.12798689609090774,-0.6521571658139486,0.2581829620854488,0.5273372383417011,-0.47241250508245597,-0.015517855273017588
173,-0.5291263615220715,-0.6473805882107282,-0.6083947948762815,-0.5564793413611124,-0.6449988064262724,-0.6644029436172681,-0.9195167692663108,-0.5993769464042017,0.22797438224178754,0.4193180680759971,0.713341236798494,0.31199965540014934
174,-0.5367647813365058,-0.7083469575641435,-0.6235799709906111,-0.5675627682762912,-0.7201899533951261,-0.7216782742421577,-0.1511332452460706,-0.6730790545889833,0.8170416891931794,1.2051004898100657,0.5181256817327309,-0.011264381108422842
175,-0.5419648782134333,-0.5835564202938713,-0.6166767526028241,-0.5679579982378892,-0.6207282463287307,-0.6605845882422756,-0.007817261608256817,-0.6821135065600209,0.7215609993301786,0.7292398357995088,-1.5135621320998736,0.6777984335545965
176,-0.5511956721911365,-0.6083240078436968,-0.6147558544742086,-0.5702823277843124,-0.5983612595721729,-0.5675121759768301,0.7429053603904228,-0.552302696660373,0.6433423550921274,-0.42246785685628885,0.8362547344325064,-0.5812299191630189
177,-0.562367172180326,-0.5992743123927987,-0.6116980667007667,-0.571718924270097,-0.6126380596295501,-0.6037865520392597,-0.029612065612817,-0.643122713842911,0.7496118234707216,-0.28910861714918856,-0.6820884716345796,-0.18991029602106374
178,-0.5777932968870007,-0.6745296745634213,-0.6210223480548926,-0.5789995557453673,-0.6568961398074201,-0.6572435272891567,0.6871627525813447,-0.6207743326513959,1.0754329346416374,0.30036624281118357,0.8001037057166259,-0.028278277766777653
179,-0.5829187512250238,-0.5959402140687841,-0.6164727534492799,-0.5795268039348744,-0.6292943263631574,-0.6128551460548677,0.0010771543044737536,-0.6378922416491516,0.8860898716929755,-0.05027560262561809,-0.6531676486618587,-0.3260214692878297
180,-0.5889150351835856,-0.6349967944358155,-0.6188050869792666,-0.5831032045988258,-0.6340532597156162,-0.6109459683673711,-0.1562819366065844,-0.5974749565155619,0.8450925133337217,0.030252594368092075,0.5542767104486114,-0.44511874589625294
181,-0.5975735696963652,-0.6021321109562401,-0.6155766811274758,-0.5838160726541162,-0.645950593096764,-0.6309923340860825,-0.15550037538154293,-0.6440737087872305,0.8084106663807042,-0.4590376637516775,-0.653167648661869,-0.3005006243003096
182,-0.5966529783832242,-0.5049669597992349,-0.5974653669672199,-0.5767932771657298,-0.5307844059672535,-0.5971044301330232,-0.12418758409022804,-0.6183968452905966,0.5748336115181105,0.5330591745111473,-1.737698510138337,1.1541875399882895
183,-0.5980463057760853,-0.5054432595598081,-0.5822157989597154,-0.5703283499985671,-0.4636834456975803,-0.45964363663328817,0.6069161199382346,-0.49191451769606825,0.06182719310165159,0.1900720572512026,0.1927664232897853,-0.09633386440016063
184,-0.5968022634610307,-0.4225671012200094,-0.5561944360490808,-0.5577892802889858,-0.4674905923795475,-0.44055185975832545,0.6534825544485681,-0.4762231011147922,-0.18469639597965418,0.15531852323627487,-0.8266925864981018,-0.5046673842004585
185,-0.5859293336274564,-0.2520517869346761,-0.5071866938813061,-0.5326963679057153,-0.29007755699987225,-0.33411520368040576,0.4004548626990351,-0.36353020021290006,-0.6674942345524518,1.070160236364019,-1.7015474814224565,0.7696734755096568
186,-0.5788631732779469,-0.4330456959526276,-0.4943668530316401,-0.5237733965829806,-0.3423306452098732,-0.40141371716465063,-0.325710485642416,-0.2979115490548366,-0.6221813647869604,1.4299888092434523,2.0436990935429766,1.035090263379854
187,-0.5652035886586494,-0.4678155784744974,-0.48902277474070455,-0.5182606442918286,-0.4179976855139725,-0.44580209839894025,0.5914969736200928,-0.4253448715936845,-0.2958208146902648,1.6133731292840963,0.633808973623563,0.4736316736544475
188,-0.5420146399060344,-0.24300209148377863,-0.44891672187883486,-0.49538021977196184,-0.28665112498610157,-0.3470021530710057,0.6871154508643958,-0.35259375835322254,-1.0780072570707753,2.4225484701554785,-1.672626658449746,1.0606111083673742
189,-0.5147701132063424,-0.18298832165151022,-0.405481674855474,-0.4694493472820129,-0.22050195138691997,-0.24152008583683462,0.6156327505312292,-0.2684307057809237,-0.6761252573649267,0.6497627384301591,-1.3038861655477498,0.3630413453751896
190,-0.4920787813797507,-0.23204719699058662,-0.37649412595278875,-0.4493183705407019,-0.19527960461888663,-0.18519934405569305,0.6328752245981779,-0.15954178465631116,-0.3432914401588748,0.5535890079732212,1.0965421411868506,-0.18991029602106374
191,-0.46620270122662083,-0.15202883721422877,-0.33930065843789114,-0.424351518169585,-0.18861709792544387,-0.17756263330570796,0.6085450908933141,-0.21279750153821744,-0.506201995744333,-0.33280272162135643,-0.9279154669025735,-0.20692419267940645
192,-0.43818686829159426,-0.08582317049450501,-0.2973500350428594,-0.3959991742155995,-0.08725181751806511,-0.12553754132143324,0.5904915952031167,-0.16905173409950824,-0.901071289415046,0.35493432953059256,-1.267735136831859,0.6777984335545844
193,-0.4102705587417746,-0.11297225684719742,-0.2661505910101376,-0.3718936850492991,-0.07154733745495014,-0.08162645450901794,0.017602765736409103,-0.05778532561409644,-0.6599420895915369,0.3222446198923451,0.8362547344324962,0.1758884821333713
194,-0.38185663226593225,-0.1644126309891415,-0.24789319527848078,-0.3536411831674615,-0.12532328433773782,-0.15035685125888515,-0.16810942581418695,-0.11864900205056135,-0.6340490211541129,0.046783797152656945,0.6916506195689637,0.4396038803377379
